"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"8/7/2023 5:44:23 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,sim-spa_01
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,"PredationMortality of Menhaden (0yr)"

year\group,Seabird,"Other snapper","Inshore coastal piscivores","Sea trout","Benthic piscivores","Demersal coastal invertebrate feeders","Red drum","Benthic coastal invertebrate feeders",
1980,0.01159538,0.0007294152,0.01151028,0.01793272,0.002248995,0.0004794683,0.01533457,0.000272773
1981,0.01521941,0.000925261,0.01497822,0.01969329,0.002889382,0.000585311,0.02228141,0.0003271372
1982,0.0109652,0.0006396184,0.0102791,0.01215899,0.00198611,0.0003898513,0.01687043,0.0002193412
1983,0.008845893,0.000521192,0.008258203,0.01107974,0.001593066,0.0003244409,0.01208071,0.0001881901
1984,0.01422541,0.000824407,0.01317149,0.01388722,0.002494346,0.000494545,0.0231156,0.0003029077
1985,0.01204624,0.0006870876,0.01089688,0.01127448,0.00203869,0.0003963209,0.01810883,0.0002468357
1986,0.01230371,0.0006922979,0.01091637,0.01042114,0.001988956,0.0003848424,0.01759206,0.0002457847
1987,0.01080669,0.0006078676,0.009418814,0.008763286,0.00169772,0.0003264798,0.01495032,0.0002171559
1988,0.01290512,0.0007252389,0.01129508,0.01103108,0.0020137,0.0003834831,0.01688649,0.000256994
1989,0.01097792,0.0006049538,0.009456895,0.008007853,0.001635225,0.0003068531,0.01573993,0.0002124117
1990,0.01244369,0.000691668,0.01050638,0.008475798,0.001830775,0.0003375573,0.01960612,0.0002420511
1991,0.01118165,0.0006421377,0.009673757,0.008555855,0.001698222,0.0003199091,0.01629314,0.0002298473
1992,0.0118981,0.000695943,0.01066849,0.009821477,0.001839667,0.0003483593,0.01630515,0.0002529323
1993,0.01075437,0.0006287596,0.009699658,0.007498244,0.001605398,0.0002997443,0.01649916,0.0002334194
1994,0.01108183,0.0006573751,0.01012162,0.008809577,0.001710855,0.0003236783,0.01508178,0.0002459283
1995,0.01104631,0.0006629904,0.01039908,0.01052355,0.001768455,0.0003431239,0.01366064,0.0002493729
1996,0.01424213,0.0008394574,0.01362828,0.01128393,0.002187732,0.0004080411,0.0189901,0.0003106437
1997,0.01048057,0.0006124625,0.00999054,0.00896179,0.001612053,0.0003031297,0.01208853,0.0002231764
1998,0.01114391,0.0006500218,0.01072638,0.01014352,0.001719436,0.0003266009,0.01227047,0.0002361745
1999,0.01357562,0.0007945425,0.01356089,0.01371058,0.002132732,0.0004150268,0.01557671,0.0002912157
2000,0.01532409,0.000869684,0.01520818,0.01690293,0.002385674,0.0004543179,0.01645478,0.0002972348
2001,0.01380564,0.0007237784,0.01362554,0.01161379,0.001916117,0.0003751339,0.01481663,0.0002399681
2002,0.01117283,0.0005789962,0.01087154,0.009476442,0.001519115,0.000307602,0.01131514,0.0001952928
2003,0.01303123,0.0006781156,0.01277743,0.01153133,0.001782976,0.0003748271,0.0129656,0.0002372162
2004,0.01435667,0.0007081283,0.0141738,0.01016514,0.001810505,0.0003905705,0.0145124,0.0002513038
2005,0.01434654,0.0007385513,0.01430503,0.01316589,0.001948382,0.0004399714,0.01402711,0.0002689528
2006,0.0150615,0.0007755419,0.01499525,0.01595582,0.002086031,0.0004784185,0.01461834,0.000270087
2007,0.01514729,0.0007225519,0.01513912,0.01291917,0.00189149,0.0004811587,0.01596102,0.0002508294
2008,0.01322716,0.0006123022,0.01288433,0.01065007,0.001580791,0.0004162488,0.01367817,0.0002043881
2009,0.01317572,0.0006226658,0.01269133,0.01169379,0.001609167,0.0004445801,0.01336366,0.0002111121
2010,0.01302852,0.0006532434,0.01298712,0.0146828,0.001735497,0.0004919486,0.0138404,0.0002353125
2011,0.01740083,0.0008618051,0.0174864,0.02029422,0.002337151,0.0006516792,0.01903609,0.0002880127
2012,0.01872754,0.000927835,0.01880663,0.02606233,0.002615755,0.0007286204,0.0199643,0.0003011242
2013,0.01395893,0.0006510714,0.01374724,0.0172436,0.001819576,0.0005277506,0.01508733,0.0001867957
2014,0.01685174,0.0007649965,0.01648798,0.02069921,0.00212506,0.0006573971,0.01881544,0.0002117159
2015,0.01625316,0.0007282153,0.01585504,0.02057126,0.002027556,0.0006443459,0.01896799,0.0001849693
2016,0.01340935,0.0007008294,0.01363202,0.03075993,0.002096229,0.0005770987,0.01372344,0.000233115
