"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"8/7/2023 5:44:23 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,sim-spa_01
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,"PredationMortality of Large oceanic planktivores"

year\group,"Large coastal sharks","Large oceanic sharks","Yellowfin tuna","Other tunas",Billfish,"Pelagic coastal piscivores","Oceanic piscivores",
1980,0.01167342,0.006276919,0.009758681,0.02299213,0.008762817,0.003008178,0.002822157
1981,0.01113922,0.005939672,0.01205106,0.02276703,0.008901577,0.002782427,0.002644599
1982,0.009554345,0.004998412,0.01347161,0.02181589,0.008016375,0.002253503,0.002178502
1983,0.01072409,0.005541136,0.01442602,0.02160092,0.00891362,0.002496545,0.00247227
1984,0.009400073,0.00476124,0.01451825,0.02013892,0.00794365,0.002127943,0.002224045
1985,0.009686222,0.004772987,0.01493512,0.01932971,0.008100511,0.002090606,0.002281447
1986,0.009574154,0.004480984,0.01507874,0.01799947,0.007824542,0.001991851,0.002247805
1987,0.00954854,0.004197225,0.01522914,0.01623728,0.007488288,0.001989722,0.002266042
1988,0.01089039,0.004647865,0.0155666,0.0169558,0.008227696,0.002288774,0.002581548
1989,0.008963585,0.003522165,0.01538902,0.01454925,0.006665517,0.001827341,0.002115015
1990,0.00836411,0.003078393,0.01535822,0.0131065,0.005920857,0.001741201,0.001988922
1991,0.008953261,0.003152944,0.015488,0.01346963,0.005985372,0.001943736,0.002160059
1992,0.009428621,0.00312692,0.01558074,0.0138328,0.005873913,0.002114736,0.002320269
1993,0.007516066,0.002079447,0.01530168,0.01246208,0.004094404,0.001712456,0.001920997
1994,0.008811333,0.002232369,0.01551303,0.01486647,0.00460585,0.002068126,0.00229301
1995,0.009764181,0.002199721,0.01562662,0.01705411,0.00507817,0.002354061,0.002582064
1996,0.008366278,0.001395631,0.01544622,0.01736155,0.004208088,0.002039598,0.002285053
1997,0.008752177,0.001181231,0.01549176,0.01883856,0.004506022,0.002131175,0.002367517
1998,0.009477646,0.001095449,0.0155749,0.02020691,0.004900192,0.002336937,0.002550612
1999,0.009911787,0.0009948235,0.01562694,0.02107062,0.005089711,0.002519164,0.00270457
2000,0.01133363,0.00113192,0.01576832,0.02197569,0.005838588,0.002763451,0.002933597
2001,0.009453277,0.0007359812,0.01551284,0.02112488,0.004337464,0.0022,0.002387137
2002,0.009733191,0.0006798341,0.01551777,0.02081658,0.004132895,0.002256671,0.00241287
2003,0.01033965,0.000658941,0.01561362,0.02088039,0.004424149,0.002432314,0.002572931
2004,0.009052677,0.0004570107,0.01549882,0.02032571,0.003799021,0.002114319,0.002299329
2005,0.01097168,0.0005833529,0.0157724,0.02157942,0.004960675,0.002616144,0.002779353
2006,0.01199708,0.000661769,0.01588479,0.0220777,0.005628293,0.002794378,0.002932932
2007,0.009825051,0.0004157142,0.01571482,0.02116027,0.004268155,0.002183061,0.00235078
2008,0.009592335,0.0003632688,0.01571185,0.02065635,0.003698739,0.002009262,0.002206719
2009,0.01019932,0.0003691395,0.01576961,0.02039832,0.003043372,0.002121329,0.002296578
2010,0.01070639,0.0003663483,0.01581807,0.02031226,0.002904848,0.002394496,0.002505046
2011,0.01111235,0.0003646993,0.01585312,0.019975,0.003220455,0.002464471,0.002568412
2012,0.01241536,0.0004354692,0.01592928,0.02007633,0.004170693,0.002757771,0.002790799
2013,0.01147166,0.000339949,0.01583299,0.01862708,0.003853633,0.002354147,0.002365911
2014,0.01158588,0.000333173,0.01581642,0.01849052,0.003997585,0.002367958,0.002286639
2015,0.01132156,0.0003044178,0.01576121,0.01823205,0.003823443,0.002299701,0.002148005
2016,0.01397168,0.0005459492,0.01587744,0.02106337,0.006029101,0.003240029,0.003079298
