"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"8/7/2023 5:44:23 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,sim-spa_01
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,"PredationMortality of Coastal omnivores"

timestep\group,"Coastal dolphins",Seabird,"Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Large oceanic sharks","Atlantic sharpnose shark","Small coastal sharks","Yellowfin tuna","Bluefin tuna","Other tunas",Billfish,Swordfish,"Pelagic coastal piscivores",Amberjack,Cobia,"King mackerel (0-1yr)","King mackerel (1+yr)","Spanish mackerel (0-1yr)","Spanish mackerel (1+yr)",Skates-rays,"Gag grouper (0-3yr)","Gag grouper (3+yr)","Red grouper (0-3yr)","Red grouper (3+yr)","Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)","Goliath grouper","Shallow-water grouper","Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Mutton snapper","Other snapper","Inshore coastal piscivores","Sea trout","Oceanic piscivores","Benthic piscivores","Reef piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders","Red drum","Benthic coastal invertebrate feeders",Sardine-herring-scad,Cephalopod,Crab,"Mobile epifauna",Infauna,
1,0.004978329,0.009635257,0.005546834,0.00317801,0.0007872828,0.01497659,0.007398124,0.01959388,0.001077633,0.004323292,4.526496E-05,0.007528278,0.001864041,0.006376768,0.02772597,0.01889726,0.009970491,0.002605941,0.007186132,0.005805161,0.01072587,0.002188582,0.006642219,0.02506344,0.007311878,0.007269477,0.0005650863,0.02304475,0.001208769,0.02066568,0.00988283,0.02955396,0.0355576,0.01452985,0.002414483,0.003557297,0.01188559,0.005639677,0.02584357,0.008414935,0.006733233,0.009582028,0.01419369,0.00541486,0.006159941,0.003315846,0.00816579,0.2051542,0.2691692
2,0.004984871,0.009653163,0.005558532,0.003184386,0.000791902,0.01500089,0.007404997,0.01975737,0.00107961,0.004421909,4.520594E-05,0.00758366,0.001881134,0.006387667,0.0277939,0.01898854,0.009978425,0.002547523,0.007195782,0.005670926,0.01075794,0.002192399,0.006542661,0.02518368,0.00710618,0.007300997,0.0005546202,0.0230737,0.001211413,0.02069029,0.009813759,0.02926518,0.03569249,0.01454182,0.002421305,0.003573651,0.01194321,0.005655059,0.02591586,0.008458722,0.006755974,0.009651537,0.01422315,0.005456388,0.006193236,0.003400106,0.008038114,0.2112786,0.2746527
3,0.004993693,0.009678037,0.005574354,0.003191814,0.0007969013,0.01503169,0.007414852,0.01994475,0.001082599,0.004561686,4.515018E-05,0.007658046,0.001899089,0.006398982,0.02792113,0.01909829,0.00999416,0.002491369,0.007205382,0.00554108,0.01078965,0.002200189,0.006459355,0.02530377,0.00697739,0.00733227,0.0005457069,0.02310251,0.001214737,0.0207171,0.009744098,0.0290062,0.03581899,0.01458421,0.002433402,0.003599798,0.01204049,0.005683328,0.02603795,0.008524787,0.00681677,0.009770763,0.01425853,0.005537135,0.006267787,0.003563335,0.007964117,0.2240012,0.2873542
4,0.004988741,0.009679392,0.005576231,0.00319009,0.0007997289,0.01501984,0.007403841,0.02009067,0.001082947,0.004708632,4.494901E-05,0.007732416,0.001911641,0.006388424,0.0280153,0.01917091,0.009989289,0.002416997,0.007191103,0.00536814,0.01078509,0.002203437,0.006332491,0.02533969,0.006839601,0.007339033,0.0005338118,0.02305474,0.001215113,0.02067757,0.009586239,0.02868372,0.0358189,0.01460391,0.00244075,0.003623225,0.01212119,0.005706037,0.02611561,0.008582657,0.006876526,0.00988817,0.01425334,0.005624593,0.006349213,0.003808817,0.007906016,0.2329874,0.2912125
5,0.004991053,0.009697326,0.005587427,0.003192666,0.0008037428,0.01502918,0.007404007,0.02027296,0.001084995,0.004848695,4.479298E-05,0.007836173,0.001926766,0.006380711,0.02818132,0.01928267,0.01000443,0.002314959,0.007183523,0.005129975,0.01078992,0.002210539,0.006141858,0.02539851,0.006661625,0.007352323,0.0005174819,0.02302823,0.001217515,0.02065871,0.009299101,0.02842293,0.03584398,0.01465734,0.002452448,0.003656347,0.01222603,0.005745883,0.02624565,0.008663732,0.006948771,0.01002733,0.01426549,0.005727095,0.00644536,0.004075815,0.007875815,0.2379995,0.2895482
6,0.004996269,0.009721331,0.005601927,0.00319697,0.000808214,0.01504712,0.007409686,0.02045752,0.001087119,0.004970979,4.465313E-05,0.00794994,0.001942696,0.006371162,0.02835419,0.01940503,0.01002643,0.002206959,0.007178586,0.00487004,0.01079801,0.002216517,0.005925766,0.02546582,0.006468707,0.007367942,0.0004982112,0.02300965,0.001220602,0.02064629,0.008947103,0.02821021,0.0358737,0.01471082,0.002462744,0.003689151,0.0123167,0.005789865,0.0263721,0.008743281,0.006994982,0.01013613,0.01428148,0.005805397,0.006511056,0.004260608,0.007815916,0.2347641,0.2795518
7,0.00501105,0.009763055,0.00562654,0.003207384,0.0008141733,0.01509433,0.007430946,0.02066358,0.001090539,0.005092206,4.459851E-05,0.00807457,0.001962026,0.006370622,0.02855176,0.01955529,0.0100644,0.002129688,0.007187843,0.004668614,0.01082686,0.00222383,0.005747708,0.02558267,0.006324902,0.00739771,0.0004808852,0.02303567,0.001225724,0.02067217,0.008651801,0.02809347,0.03596535,0.01477487,0.002474163,0.003723464,0.0124034,0.005840891,0.02652045,0.008825419,0.007019298,0.01021686,0.01432096,0.005859587,0.006547404,0.004353391,0.007723254,0.2262054,0.2656212
8,0.005027718,0.009806908,0.005652336,0.003219146,0.0008203631,0.0151483,0.007456192,0.02085718,0.001093599,0.005236401,4.456912E-05,0.008190568,0.001981867,0.006373192,0.02872057,0.01969886,0.01009996,0.002110658,0.007201955,0.004587423,0.01086256,0.002229209,0.005659202,0.02571614,0.006280284,0.007432032,0.0004698153,0.02307595,0.001230834,0.02070874,0.008521472,0.02803768,0.03607192,0.01482533,0.002483417,0.003752662,0.01247181,0.005886858,0.02665102,0.008894101,0.007015587,0.01025929,0.01436388,0.005883447,0.006548295,0.004356589,0.007585354,0.2161709,0.2529465
9,0.005034421,0.009829026,0.005665398,0.003224889,0.0008248274,0.01517312,0.007467279,0.02098574,0.001093594,0.005419011,4.446891E-05,0.00827278,0.001997511,0.00636806,0.02878075,0.01978744,0.01010816,0.002156387,0.007205721,0.004642397,0.01088218,0.002226513,0.005669493,0.02581177,0.00633773,0.007455177,0.0004669184,0.02308144,0.001233044,0.02071123,0.008598207,0.02798381,0.03611709,0.01482115,0.002483858,0.003766494,0.0124875,0.005909463,0.02669414,0.00892345,0.00696537,0.01023579,0.01437868,0.005859342,0.006496474,0.004268532,0.007376641,0.2032942,0.2381095
10,0.005040312,0.009847693,0.005676168,0.003230486,0.000829034,0.01519627,0.007477327,0.02109111,0.001092724,0.005662266,4.438052E-05,0.00833637,0.002012561,0.006368881,0.02879279,0.01985876,0.0101076,0.002260856,0.007212598,0.004822312,0.01090601,0.002221193,0.005767451,0.0259174,0.0064778,0.007480958,0.0004725117,0.02309504,0.00123463,0.02071849,0.008881585,0.02798197,0.03616802,0.01479363,0.002481095,0.003773281,0.01248121,0.005920382,0.02670812,0.00893339,0.006893825,0.01017926,0.01439294,0.005809789,0.00642022,0.004127419,0.007135161,0.1904166,0.2247845
