"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"8/7/2023 5:44:23 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,sim-spa_01
TimeSeries,TS_updated_IB13
StartYear,1980
"<HEADER end/>"

Data,"PredationMortality of Infauna"

timestep\group,"Coastal dolphins",Seabird,"Sea turtle","Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Large oceanic sharks","Atlantic sharpnose shark","Small coastal sharks","Yellowfin tuna","Bluefin tuna","Other tunas",Billfish,Swordfish,"Pelagic coastal piscivores",Amberjack,Cobia,"King mackerel (1+yr)","Spanish mackerel (0-1yr)","Spanish mackerel (1+yr)",Skates-rays,"Gag grouper (0-3yr)","Gag grouper (3+yr)","Red grouper (0-3yr)","Red grouper (3+yr)","Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)","Goliath grouper","Deep-water grouper","Shallow-water grouper","Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Vermilion snapper","Mutton snapper","Other snapper","Inshore coastal piscivores","Sea trout","Oceanic piscivores","Benthic piscivores","Reef piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders","Red drum","Benthic coastal invertebrate feeders",Tilefish,"Gray triggerfish","Coastal omnivores","Reef omnivores","Surface pelagics","Oceanic planktivores",Sardine-herring-scad,"Menhaden (0yr)","Menhaden (1yr)","Menhaden (2yr)","Menhaden (3yr)","Menhaden (4yr)",Anchovy-silverside-killifish,Mullet,Butterfish,Cephalopod,"Pink shrimp","Brown shrimp","White shrimp",Crab,"Sessile epifauna","Mobile epifauna",Infauna,
1,0.0005235356,0.001308734,9.004771E-05,7.911271E-05,2.718698E-05,5.67301E-06,0.0001207225,5.308422E-05,0.0003789399,2.655436E-05,1.652309E-05,3.26436E-07,5.533775E-05,5.556973E-06,2.435391E-05,0.0008881549,0.0003615958,6.125711E-05,0.0008322108,8.797912E-07,0.0005198473,0.001111711,8.857612E-05,0.000169542,0.0002223926,0.0002757556,3.143606E-07,0.002490659,1.693836E-05,7.178556E-05,0.0002245478,0.0002117828,0.0006851991,0.0006359749,0.003191571,0.0005578324,0.0004147248,0.003443798,0.002846203,0.000606671,0.0004554674,0.0004859348,0.009239069,0.02015415,0.002012131,0.009342071,0.0002394012,0.002433518,0.01449011,0.001269463,0.01040049,0.003832886,0.05997828,0.04197664,0.05009647,0.01597926,0.003246376,0.0008255416,0.09496482,0.01582545,0.003568618,0.0191214,0.03358322,0.001806043,0.01468341,0.08677528,0.01278003,1.354083,0.9950474
2,0.0005306244,0.001327177,9.124487E-05,8.024759E-05,2.757415E-05,5.775971E-06,0.0001223948,5.378232E-05,0.0003841835,2.692791E-05,1.690104E-05,3.299911E-07,5.642868E-05,5.676402E-06,2.488712E-05,0.0009012023,0.0003695003,6.205441E-05,0.0008435035,8.699417E-07,0.0005277682,0.001127248,8.831382E-05,0.0001724355,0.0002114095,0.000280333,3.123055E-07,0.002525115,1.720791E-05,7.318091E-05,0.0002275603,0.0002144247,0.0006867889,0.0006483775,0.003279089,0.0005651093,0.000420975,0.003501873,0.002908309,0.0006170572,0.0004623184,0.0004969629,0.009362902,0.02069422,0.002040926,0.009606079,0.0002432481,0.002483186,0.01480253,0.001313421,0.01061831,0.0038836,0.0607929,0.04185835,0.05124608,0.01637826,0.003321539,0.000840314,0.09874631,0.01603976,0.003632368,0.01941381,0.03492991,0.001905328,0.01524806,0.08766533,0.01319978,1.410297,1.043301
3,0.0005379973,0.001346701,9.246857E-05,8.145007E-05,2.7973E-05,5.882786E-06,0.0001241306,5.450572E-05,0.000389492,2.732929E-05,1.734776E-05,3.335733E-07,5.767638E-05,5.799944E-06,2.545176E-05,0.0009162851,0.0003783519,6.290454E-05,0.000854852,8.603112E-07,0.0005357308,0.001144945,8.824466E-05,0.0001753548,0.0002056812,0.0002849413,3.110058E-07,0.002559759,1.75016E-05,7.466107E-05,0.000230613,0.0002170717,0.0006889502,0.0006606099,0.003394804,0.0005736102,0.000428199,0.003570191,0.002993215,0.0006307171,0.0004701185,0.0005111628,0.009491953,0.02148177,0.002070767,0.01003572,0.000247399,0.002540149,0.01528978,0.001390166,0.01094466,0.003936354,0.06164679,0.04199958,0.05244428,0.01677575,0.003398618,0.0008556977,0.1052221,0.01626374,0.003732256,0.01974297,0.03693779,0.002055091,0.01613695,0.08865275,0.01384659,1.510525,1.146108
4,0.0005230458,0.001310758,8.983185E-05,7.929176E-05,2.720789E-05,5.745289E-06,0.0001207055,5.296478E-05,0.0003784646,2.660469E-05,1.708908E-05,3.231785E-07,5.668036E-05,5.681661E-06,2.491576E-05,0.0008947126,0.0003724294,6.118721E-05,0.0008302711,8.111019E-07,0.0005211388,0.001115876,8.419074E-05,0.0001708929,0.0001925846,0.0002775533,2.960654E-07,0.002486794,1.709258E-05,7.311287E-05,0.0002239983,0.0002104868,0.0006630144,0.00064473,0.003399894,0.0005589653,0.0004179703,0.003497029,0.002965184,0.0006210572,0.0004588716,0.00050656,0.009224451,0.02151815,0.002014484,0.01015342,0.0002415125,0.00249371,0.0151995,0.001423472,0.01088826,0.003825926,0.05993057,0.03973292,0.05148778,0.01646117,0.00333361,0.0008355865,0.108212,0.01580404,0.003695702,0.01927284,0.03712363,0.002078646,0.01618107,0.0859962,0.01384669,1.526828,1.146012
5,0.0005175453,0.001298775,8.879524E-05,7.857904E-05,2.693102E-05,5.710757E-06,0.0001194549,5.238469E-05,0.0003741027,2.636247E-05,1.709576E-05,3.185221E-07,5.681818E-05,5.66377E-06,2.467629E-05,0.0008901373,0.0003738875,6.060743E-05,0.0008202936,7.666098E-07,0.0005156503,0.001107186,8.076013E-05,0.0001694098,0.0001808787,0.0002750043,2.838587E-07,0.002457552,1.70094E-05,7.294807E-05,0.000221338,0.0002073244,0.0006497763,0.0006397781,0.003483373,0.000554838,0.0004153646,0.003490267,0.002995591,0.00062504,0.0004560957,0.0005127855,0.00911933,0.0219928,0.001994074,0.01049639,0.0002400856,0.002491561,0.01538239,0.001483765,0.01104224,0.003783478,0.05926991,0.0373042,0.05149661,0.01642497,0.003326846,0.0008304247,0.1127141,0.01561954,0.003723312,0.0191316,0.03751602,0.002097283,0.01630253,0.08489364,0.01398175,1.541339,1.122685
6,0.0005139281,0.001291541,8.806746E-05,7.815064E-05,2.675089E-05,5.696436E-06,0.0001186377,5.200412E-05,0.000370999,2.620209E-05,1.712191E-05,3.149792E-07,5.718866E-05,5.664761E-06,2.434541E-05,0.0008884096,0.0003768161,6.025325E-05,0.0008131507,7.219247E-07,0.0005118954,0.001101271,7.729331E-05,0.0001684955,0.0001695521,0.0002733767,2.710946E-07,0.00243681,1.699212E-05,7.309989E-05,0.0002194296,0.0002047021,0.0006397371,0.0006367001,0.003570177,0.0005523781,0.0004137607,0.003493318,0.003026463,0.0006317545,0.0004546148,0.0005202811,0.009041879,0.02238742,0.001980287,0.01077389,0.0002394381,0.002492721,0.01548576,0.001522455,0.01115286,0.003752708,0.05878322,0.03640559,0.05179128,0.01643774,0.003331546,0.0008283763,0.114545,0.01548059,0.003732495,0.01901725,0.03726379,0.002061101,0.01611621,0.08402002,0.01394157,1.508845,1.044384
7,0.0005152167,0.001296501,8.817363E-05,7.845872E-05,2.682595E-05,5.735857E-06,0.0001189564,5.212988E-05,0.0003714086,2.627271E-05,1.729033E-05,3.144525E-07,5.806714E-05,5.718553E-06,2.410798E-05,0.0008941977,0.0003829987,6.045421E-05,0.0008138334,6.917546E-07,0.0005130321,0.001104407,7.49371E-05,0.0001691926,0.0001622132,0.0002743578,2.615492E-07,0.002439491,1.7128E-05,7.396086E-05,0.0002196058,0.0002040849,0.0006368033,0.0006394342,0.00366818,0.0005545228,0.0004154923,0.003524224,0.003071256,0.0006436589,0.0004569666,0.0005309791,0.009046937,0.02276456,0.001984869,0.01100341,0.0002408679,0.002511643,0.01558861,0.00154343,0.01126562,0.003755948,0.05882612,0.03818715,0.05271977,0.01660203,0.003368241,0.0008344739,0.1141638,0.01548256,0.003742735,0.01905048,0.036786,0.002005622,0.01584079,0.08385705,0.01387148,1.455064,0.9519672
8,0.0005214787,0.001313783,8.913279E-05,7.951191E-05,2.716122E-05,5.830315E-06,0.000120432,5.27672E-05,0.0003754437,2.657822E-05,1.765292E-05,3.170101E-07,5.942684E-05,5.827206E-06,2.407758E-05,0.0009073985,0.0003922603,6.120156E-05,0.0008226056,6.857049E-07,0.0005192526,0.001116819,7.443236E-05,0.0001715716,0.0001612673,0.0002780558,2.577766E-07,0.002466321,1.741096E-05,7.551267E-05,0.0002219299,0.0002058258,0.0006411304,0.0006482303,0.003772027,0.0005613058,0.0004207157,0.00358311,0.00313231,0.0006600104,0.0004632567,0.0005445119,0.009137733,0.02314329,0.002008333,0.01118898,0.0002443647,0.002549806,0.01573347,0.001553497,0.01138995,0.003794156,0.05941997,0.04359273,0.05432148,0.01692715,0.003438703,0.0008490522,0.1124143,0.01563286,0.003759505,0.01924394,0.03635447,0.001955324,0.01561698,0.08441496,0.01386582,1.4049,0.8818402
9,0.0005203544,0.001312158,8.884467E-05,7.941796E-05,2.711487E-05,5.841617E-06,0.0001202091,5.266152E-05,0.0003742809,2.648548E-05,1.782824E-05,3.151952E-07,5.982002E-05,5.852738E-06,2.38047E-05,0.0009061316,0.0003950785,6.103783E-05,0.0008201679,6.915043E-07,0.000518378,0.001111581,7.430788E-05,0.0001716096,0.0001635132,0.0002779498,2.552945E-07,0.002459395,1.742345E-05,7.593934E-05,0.0002211832,0.0002052693,0.0006376688,0.0006478891,0.003788303,0.000559193,0.0004193241,0.003583786,0.003131082,0.0006637282,0.0004623894,0.0005469745,0.009099269,0.02294489,0.002003398,0.0110402,0.0002441366,0.002545995,0.0155302,0.001513481,0.01125075,0.003778315,0.05916677,0.05063729,0.05528905,0.0170176,0.003462484,0.0008522147,0.1068094,0.01556366,0.003694151,0.01914794,0.03500461,0.00184538,0.01498332,0.08367951,0.01356122,1.319119,0.7949765
10,0.0005220722,0.001317448,8.905967E-05,7.973829E-05,2.721975E-05,5.883908E-06,0.0001206487,5.284463E-05,0.0003753075,2.652075E-05,1.817176E-05,3.152384E-07,6.041251E-05,5.909386E-06,2.383557E-05,0.0009084402,0.0003991595,6.116441E-05,0.0008226982,7.198323E-07,0.0005206189,0.001111286,7.575269E-05,0.0001726787,0.0001708365,0.0002795047,2.589026E-07,0.002467177,1.750647E-05,7.67023E-05,0.0002217317,0.0002064044,0.0006389841,0.0006511467,0.003800625,0.0005593491,0.0004197493,0.003597886,0.003133147,0.0006678234,0.0004636164,0.0005494276,0.009112409,0.02269705,0.002009653,0.01083398,0.0002450371,0.002552652,0.01533968,0.00146556,0.01110846,0.003783567,0.05924581,0.0570482,0.05659901,0.01720621,0.003507035,0.0008606009,0.1009497,0.015584,0.003631897,0.0191476,0.03366094,0.001737084,0.01437419,0.08334545,0.01329582,1.240568,0.7265019
